id	filename	md5	size	state
26be4ffc-1779-43ce-bb54-7fe30db087d2	nationwidechildrens.org_biospecimen.TCGA-EM-A3FK.xml	fd608e8ef3f36f9a1fe338f279b1699c	54752	validated
ad473a4b-1f0b-4d62-99e7-e697f2e4d1ee	nationwidechildrens.org_biospecimen.TCGA-ET-A2MX.xml	9b37a4e8b61a1b7df00182510ec6f2b2	67446	validated
d02539f9-378f-4f39-b16a-7387b67ab25a	nationwidechildrens.org_biospecimen.TCGA-ET-A2N5.xml	5693c04c3cd00ac827d0711085845a62	75004	validated
83728cda-c677-4830-be3f-18bb203662d9	nationwidechildrens.org_biospecimen.TCGA-FY-A3BL.xml	75658dc0b45b11b311a76b7f6d28450f	56421	validated
c550aa22-fdb7-4aeb-9cdd-d5514537c30c	nationwidechildrens.org_biospecimen.TCGA-EL-A3D1.xml	3a89795cf0b28636bd8e02310af0d4f6	56426	validated
882fbc18-726f-435f-8bfb-9dfbb2c7a68c	nationwidechildrens.org_biospecimen.TCGA-BJ-A2NA.xml	4873ba83ebc1a2f6bf0f35ffa9d1db77	85990	validated
a732c124-6f9a-47b1-a4f7-2c3ae322dffe	nationwidechildrens.org_biospecimen.TCGA-EM-A4FO.xml	e7fb8e1f59602938d1753a32a82fd2b2	54767	validated
8ed2725f-71da-4245-966b-25ab60122017	nationwidechildrens.org_biospecimen.TCGA-BJ-A0Z5.xml	58a7bd18be0ddfed871a4a5b41f4fa9f	73485	validated
e8dc7088-a80d-49a8-abdc-609738747d6f	nationwidechildrens.org_biospecimen.TCGA-DJ-A2Q1.xml	4519556178857bc4ceec4bad082e9a07	53963	validated
77ce1100-cafb-4e80-8cdd-3505d9feba81	nationwidechildrens.org_biospecimen.TCGA-BJ-A45I.xml	c487c291d5a4862898fcbd6cebe63ad2	73697	validated
77000f42-d47f-4ce2-a78b-666dc22fa26f	nationwidechildrens.org_biospecimen.TCGA-ET-A2N0.xml	b63fe2af3648b7e0e60559e5daf6bf83	61349	validated
d9d38f60-30ba-4fbd-a177-91c73ff556e9	nationwidechildrens.org_biospecimen.TCGA-ET-A2MY.xml	e3a74cf6ce402cc1591b8356c8eb309a	66990	validated
e0994451-1996-433e-80e8-38851fe9d856	nationwidechildrens.org_biospecimen.TCGA-DJ-A3V6.xml	e44581733d34428a22ed7856560eefab	53966	validated
23d89b7d-fd58-40f0-a1b0-6fe67907a4d4	nationwidechildrens.org_biospecimen.TCGA-FK-A3SB.xml	c80cb54a7123e35d2fc692b289e39737	54772	validated
865a2bb1-c957-4cd7-87fc-36c7d83719d8	nationwidechildrens.org_biospecimen.TCGA-ET-A3DV.xml	24d15aa6f30420003497954148e2cd83	56867	validated
cb12c8f3-707c-43dd-a0f6-6e256e069ee3	nationwidechildrens.org_biospecimen.TCGA-EM-A4FU.xml	5c86edbe1112ac32a2eafa06d7705892	52305	validated
ee5222d8-6de7-4ac8-b40b-77127469db84	nationwidechildrens.org_biospecimen.TCGA-DE-A0Y3.xml	abc91a9ae6f3b6001a80b755b8993fcc	59711	validated
446a2c67-7a66-45de-b823-1e9df1d9f74b	nationwidechildrens.org_biospecimen.TCGA-BJ-A0ZC.xml	0d1973ce4d1e6a7feb054e753e9294ca	71023	validated
ea373550-d943-4177-9a7f-533f5eb81094	nationwidechildrens.org_biospecimen.TCGA-DJ-A2PQ.xml	087655494bca62fd38239e3698383848	61347	validated
36907141-d066-4e90-bf21-cc4dc890934d	nationwidechildrens.org_biospecimen.TCGA-IM-A41Z.xml	5d17c8779bcb930b1bd2e72f8667ea2b	52305	validated
a64779ff-7973-4dc6-8cde-3966c3f713f6	nationwidechildrens.org_biospecimen.TCGA-EM-A1CV.xml	9e190026f251ed6e70df529eb09b07eb	95884	validated
ce419ef9-9870-4a28-84c1-6e747e21f733	nationwidechildrens.org_biospecimen.TCGA-EM-A4FH.xml	7720b3341e57b0e79daecb9a357eeeee	53962	validated
ce7a9ca2-91d6-487c-867e-0d942bd389b1	nationwidechildrens.org_biospecimen.TCGA-EM-A3FO.xml	3450120049af932a1e5476e3950d0ad3	53947	validated
f97a8d3e-01a1-4e97-8da4-f5e0ead78d0f	nationwidechildrens.org_biospecimen.TCGA-EM-A4FN.xml	812b4859f552f8d7c40026e54f567c42	52306	validated
0d40d546-712b-44e8-8622-63e3d4dbebb3	nationwidechildrens.org_biospecimen.TCGA-H2-A421.xml	db47992fef5e4c5f80c7e6bd70042d2a	52304	validated
455c7b8a-6d06-4ca2-828c-45a6e2d39f56	nationwidechildrens.org_biospecimen.TCGA-EM-A3O9.xml	b3f6bcfbde0a950fadf2a1cb1d21e213	61333	validated
5fc6fd15-233d-4bfd-8b98-ac64afece58d	nationwidechildrens.org_biospecimen.TCGA-EL-A3GQ.xml	8000ef3a814f050c34c43f1d8cf2e76b	53965	validated
18cd0963-d02a-4745-9ebd-470504438e96	nationwidechildrens.org_biospecimen.TCGA-EL-A4JZ.xml	8780f92e3db0fb1ffced4f29fb6d2f29	56871	validated
96123d4e-9365-4d5c-8521-cc0a055ed322	nationwidechildrens.org_biospecimen.TCGA-FE-A3PA.xml	4ac3f213c2bad3af704b6506dc60d08f	61350	validated
a8b5a15e-039d-497b-b694-39b57190f3f3	nationwidechildrens.org_biospecimen.TCGA-FE-A3PC.xml	5d2d15f5ef1093ae17d2aa34ac9bde05	61353	validated
3e258d01-9bc3-434f-a9dc-a0fd9fa23e53	nationwidechildrens.org_biospecimen.TCGA-EL-A3ZH.xml	5ee554f0567670cc9b4986e5da92f817	67619	validated
c7d743ac-bf29-4812-93dd-515471934e13	nationwidechildrens.org_biospecimen.TCGA-EM-A3AR.xml	b00793be3df9448a994a4400f418e0e8	52289	validated
53a69f19-eca4-4364-9849-1544795339ce	nationwidechildrens.org_biospecimen.TCGA-DJ-A3UP.xml	0dc64935fea6a6c5f18658b2f12eecdf	53964	validated
cb17a5b3-1c0e-4c89-bd10-981c36ba9373	nationwidechildrens.org_biospecimen.TCGA-E8-A44K.xml	3a514b4315fbd76b55554ff2ba18e8a7	53962	validated
7b117755-8eb0-4393-b184-840a9ffdc975	nationwidechildrens.org_biospecimen.TCGA-DE-A4MD.xml	bfbf6858901209f702d13bbe302f6a03	84613	validated
9c81dec7-c1ec-4e31-b642-8570336bca68	nationwidechildrens.org_biospecimen.TCGA-EM-A3FM.xml	00ce9abd7b2c71834cf5cf1929926618	52290	validated
6b53e6a8-b790-4549-b449-d6f3782cf52f	nationwidechildrens.org_biospecimen.TCGA-EM-A3FR.xml	72a672af60c271546c1b257e686f7b5f	59674	validated
0f9e54dd-1629-4975-b87c-a53d76f9d475	nationwidechildrens.org_biospecimen.TCGA-EL-A3D4.xml	51b641778ccb326fa26e1c28ef15c95e	56427	validated
8b2d057a-a0b0-4641-b8f1-bc6f0c7c85cd	nationwidechildrens.org_biospecimen.TCGA-EL-A4K0.xml	10e7cbf8da2bd616e5df789048e5ba7e	55211	validated
a9d64acf-a7c5-45df-8bef-3b7e616b6d1f	nationwidechildrens.org_biospecimen.TCGA-BJ-A28R.xml	fd55ecc83a755ca6cef8ca3f7ffba825	95907	validated
d63ab773-ce45-4d5b-9f1e-3a1f27d23a44	nationwidechildrens.org_biospecimen.TCGA-EL-A3GV.xml	6c7768db64eb3f53243adf87a6d8298b	56429	validated
b72cb1be-736f-4bb0-9503-023a43221327	nationwidechildrens.org_biospecimen.TCGA-ET-A3DW.xml	72070e71e5def83bcae465d596ef0fff	70074	validated
fc5ce51c-1970-480b-a04e-7176352eb379	nationwidechildrens.org_biospecimen.TCGA-BJ-A18Z.xml	efb4d8aaa10b1e141fade560b798cdda	61388	validated
da6cb505-51ff-4bd7-94f2-fa6ce70d1ab4	nationwidechildrens.org_biospecimen.TCGA-H2-A26U.xml	6bec4df9b5b80b1c6d56af0fc03310cd	57266	validated
9fa339f1-1e57-4ccb-a65e-9f7ae30d216d	nationwidechildrens.org_biospecimen.TCGA-EM-A2P3.xml	dd9613a52cae0b8d97a4e5783c946b9d	54753	validated
3e44a0ab-2743-4352-9916-bc567bf65fc5	nationwidechildrens.org_biospecimen.TCGA-EL-A3ZK.xml	dc0250519331e1985dddf168001b2a50	70080	validated
31b9026d-8c91-4456-b15e-ad265f22f1d2	nationwidechildrens.org_biospecimen.TCGA-FY-A40L.xml	0ab79baeec429ab870b444e6dd3637b6	53965	validated
2f895673-4920-4402-a577-8f632b798130	nationwidechildrens.org_biospecimen.TCGA-DJ-A3VA.xml	a70daeade89e32e47d5da06ee31578fb	53964	validated
b1ad5a9c-a637-457d-94ab-b7334a94aebb	nationwidechildrens.org_biospecimen.TCGA-DJ-A4UL.xml	507387f4ec1435662f3b270c5d0018a6	53965	validated
f902e9a2-ce4f-4c65-bed9-c2d711a170c1	nationwidechildrens.org_biospecimen.TCGA-ET-A39I.xml	d2cd435f49bca493d9d2914abd103c3d	56427	validated
9282c8a4-f59c-4b4b-bf14-bf886b254c92	nationwidechildrens.org_biospecimen.TCGA-ET-A25J.xml	66431eeefa240847f97bfa885c1dc7a3	62466	validated
0cb773a1-cbf9-4a20-bf7c-53af6e04d633	nationwidechildrens.org_biospecimen.TCGA-E8-A3X7.xml	bb79e5351ccb88af44082b2aed2fc9fb	56430	validated
bc9dfe82-82f8-4b7d-91e7-a19251824d43	nationwidechildrens.org_biospecimen.TCGA-EL-A3CY.xml	c7f6c2958876f553a761145946854bbf	53964	validated
55c8ca24-7dd6-4355-beb6-8e626b3b75e1	nationwidechildrens.org_biospecimen.TCGA-EM-A2P1.xml	23b7c61bf88d736ec807a0b4b3e1738c	87908	validated
f7b7067f-615f-4f89-b2fd-1240d805439d	nationwidechildrens.org_biospecimen.TCGA-EM-A3SY.xml	64745f3a8dbf591ee135146b80788a6c	56413	validated
0fe164a1-a798-4128-b814-de4ca2ea9d65	nationwidechildrens.org_biospecimen.TCGA-EM-A3ST.xml	7fc808b77b1681533ebeeb8e1810dcdb	70063	validated
a4798bd5-a602-4ddc-8e20-c6710563a9d7	nationwidechildrens.org_biospecimen.TCGA-FY-A40M.xml	245711874efb6b78a43d8160025a790c	53962	validated
e657f3da-a868-4dad-bd96-96f829ad9cbb	TCGA-EL-A3ZO-11A-01-TS1.013361ED-D6A0-4505-9BB0-34E56F2E9F92.svs	a2795a3b20682c42f701f6679c15e905	90357773	validated
c8272925-a5a6-49a2-b0c6-fef994729f08	nationwidechildrens.org_biospecimen.TCGA-EL-A3CL.xml	25ecebabfbf0e621c5673529cdf44a19	53965	validated
e66cd6a2-9d2b-469b-b932-6b5a1165e26c	TCGA-DJ-A3VK-01A-01-TSA.72B1CAD7-63C3-406F-AAFB-5CAE0178182E.svs	01439bf5c471d819498274a4fbe72833	338209355	validated
eb14c8bb-29c3-43bf-acd7-f2138156c70c	TCGA-KS-A4I5-11A-01-TS1.5EEE8E0C-040D-4F84-B1F2-0CE307F1580D.svs	36a80d12a3bb8f6cd8eed2d9d773bfdf	53755993	validated
e8e9cadf-1099-4d4d-8fdd-3642c47efdc7	TCGA-KS-A4IB-11A-01-TS1.6A895D66-5D5D-46C0-AF53-2763B8F14000.svs	cbdc3edc7c8ff120caa7dfa7a5b5f3ad	75611849	validated
eb4f3a0f-a398-4a15-89c3-32187ec06ac1	TCGA-H2-A3RI-11A-01-TS1.0F47781B-83F9-44B9-AFF6-3D59764CAEA0.svs	cb538d0ffa95691ec187a978e7f893f9	50934609	validated
eb7f5182-23aa-44f5-9960-43e01ff1cf96	TCGA-EM-A4FV-01A-01-TS1.13CD2B40-DCCA-4937-9A0F-A67EE8E1595C.svs	ea9280004dfef703ba142137e4a13db3	120063427	validated
eb73f8f2-e865-4b77-b932-b788a8dd8c1b	TCGA-KS-A41J-01A-01-TS1.7D862D0F-07E1-462F-ACB2-1C0AC75D8E50.svs	aaf980d68ee88b43edcf1c4294cd0892	333698995	validated
ec5f3fd9-cc48-4285-b4de-31879d18f1b6	TCGA-DE-A0XZ-01A-01-BS1.AC219692-0437-4359-989A-3BC71385131A.svs	9b5dc24c3ddda97a74fa2d3fd9e75af7	113930775	validated
60f46c7d-983d-436c-a3cc-de1f3e55e200	nationwidechildrens.org_biospecimen.TCGA-EL-A3CZ.xml	de646a235789df0991e44402fdc5b341	56428	validated
7b4c651f-7f54-4dbf-84d8-3f0af366c17e	nationwidechildrens.org_biospecimen.TCGA-EM-A4FM.xml	dca90e77599d3c15bcd8f6dabd0ef93d	52306	validated
c06cbee0-9480-4766-902f-5bdfe841ca42	nationwidechildrens.org_biospecimen.TCGA-DJ-A4V2.xml	0f2589ca0112615ed01f5e653a94e6b2	53964	validated
e958e84e-a7c5-4fd3-90fa-e2417165b037	nationwidechildrens.org_biospecimen.TCGA-EM-A1CU.xml	7f892bd50af139aae54a4c0eca2552e8	95893	validated
510d5c3e-9f01-4882-9f81-5cca0d64c9b4	nationwidechildrens.org_biospecimen.TCGA-DJ-A3US.xml	a73ed2f8f4a7e69f144d33a62eedbe92	58887	validated
6ba611e8-ba9d-4731-9c06-546d4a0f80b6	nationwidechildrens.org_biospecimen.TCGA-FK-A4UB.xml	1698e38216bb13f8214267d6fa77e9f9	54768	validated
fd19d763-f5be-4440-9fa9-e97e4a1ced09	nationwidechildrens.org_biospecimen.TCGA-EL-A4KI.xml	407e8b997cda90da3638c402d89ac299	53962	validated
ee29641f-d7a7-4d0a-896d-69d0ef7b3851	TCGA-ET-A3DR-01A-01-TSA.EA7B56D5-D8D1-4E9C-B2AB-E91F3DB91731.svs	2ffbd85e790f7186966ac4576fc1b2d5	92196927	validated
f17d3d91-be96-4900-8a19-e476b5be6137	TCGA-E8-A414-01A-01-TSA.8E302660-AE26-4924-B677-CC9238B8A6B6.svs	fdcf1a08dbb5f0953070f61bca13c7b6	237495545	validated
e93228d2-5d31-45c9-8841-229cae6aa05d	TCGA-EL-A3T6-01A-01-TS1.E5069DA3-89D2-4CDA-83F0-23A6EAB67AD4.svs	a9161d246f7a4ab91eea273b7167369f	472556993	validated
eeae90a2-2a58-4c9b-bcc6-8a2990da9733	TCGA-KS-A4I9-01A-01-TS1.3FE3BF87-183F-48D2-8F09-E3134FCF3AA8.svs	ac88639a5e9cd6912f0d63388bff9f24	418616647	validated
ee81ead7-97c7-49db-b24e-24f1d7f03a7d	TCGA-BJ-A2N9-11A-01-TSA.1B6E283F-C890-444E-9ADF-630B3F08A970.svs	4caa125d05f16071114db375f6b5864a	73355465	validated
ac3c0468-33df-4d57-970c-7b90bbd25eb7	TCGA-BJ-A0Z9-01A-01-TSA.584d13e8-ac2c-4c8b-93b5-2b3e271efa43.svs	0dc68b42f9ebb31efc7adc1d21165eca	269094543	validated
f019218c-3100-47a8-8626-090c448a6953	TCGA-ET-A3DV-01A-01-TS1.212E7DA0-7DEE-4E14-99C4-9541AD9A0A99.svs	1084c83ce2acc7173c91c692bc8755b1	180964103	validated
8e28e033-a306-407a-977b-5e6960f0442c	nationwidechildrens.org_biospecimen.TCGA-EL-A3GY.xml	3bd70cd4bcb7ec223470b91c10ac08fb	53966	validated
f069ce05-03eb-48ac-b974-a4660a4d5de2	TCGA-J8-A3YH-06A-01-TS1.BB698DFA-4E05-4162-8C89-2DFF5A8851B3.svs	7f5f70e0f82ea8917b77e9c3902aa12e	394201007	validated
3d135098-097b-4f05-8323-60ec4a341710	nationwidechildrens.org_biospecimen.TCGA-EL-A3T6.xml	9237c8af9dda158592250b7dd682c9a6	75001	validated
f0b2feb3-4093-43e9-85f7-7cdadeba667b	TCGA-DJ-A3VD-01A-01-TSA.AFF9EF1A-EAFB-465E-8109-2D04C9FE375C.svs	90838aeec24b9bcddea66da8e40d64aa	250889959	validated
e61bc33b-e66c-475c-96d6-aa5e3ed352d9	TCGA-J8-A3O1-01A-01-TSA.1FE7696A-72FE-4F4F-9656-A7F20C011E24.svs	d50e7e92e0d10dcb0b677b5c2885efd2	260595301	validated
f14a92f3-2d29-4a8c-bd0f-43744e984b30	TCGA-CE-A27D-01A-01-TSA.4efe779d-d392-4d3b-a556-00796af1a3dd.svs	c216cd634abbaef4504434bf5c0fe620	197491005	validated
e649482b-ea5e-4a8e-b635-3fb68870c419	TCGA-DJ-A1QE-01A-02-TSB.5a3a5c52-98e4-45c5-84c4-cbe4490bd92e.svs	0560ff5149dc5bda314da355f564caa7	325368141	validated
e7f7492b-a2fc-4ca4-bc34-0e704bde1d14	TCGA-DJ-A2PS-01A-01-TSA.55D95718-80BC-4CC1-9790-C81BD0235F9D.svs	f57c56540f10af4c8170cb01ffa5b058	414447635	validated
e7c3b0e7-fe81-445c-9af3-014687ac0b4f	TCGA-DJ-A3V2-01A-01-TSA.CEE26FC8-D6BC-4F40-B267-68E2B5C231B4.svs	9438dee2fef049679d8d5b6c9e90391c	198564267	validated
e841b241-e8ef-425a-be8b-3baa233af941	TCGA-J8-A4HW-06A-01-TS1.B1071A0B-E3DC-43EC-9234-831B7BF51F8C.svs	656423513f9da180993f2cb573dd49ea	186945833	validated
e820c5a7-fc75-4a96-8811-b26a3ee54b59	TCGA-EL-A3GW-01A-01-TS1.FABDEF17-ADBC-4A69-BE23-4CBE608396DC.svs	bcac4a4547247582abba5052d68ce2f9	305068123	validated
ea528b91-ef59-4b93-9232-85283abf922d	TCGA-DJ-A3V5-01A-01-TSA.B0694A9F-9A2E-40C8-94F3-B9907BFF37ED.svs	caffa5027fb6b375ba3895b7e071df8f	483556905	validated
e9bd5adc-d9e1-4e29-abdf-380993bfa880	TCGA-EM-A2CQ-01A-01-TSA.D2741D4F-6DF4-4986-AA30-1B78A1F5DC84.svs	464460da00ca1a55c80e76af3edad15f	148853763	validated
b0ee8ec7-e5cf-4778-8429-2771f904aa7a	TCGA-EL-A3CV-01A-01-TS1.431DD5A1-7D9C-4A98-AB75-29ADA86E1BD5.svs	7a6b5b3c150b7f499b2bc68e216063b3	270991587	validated
ea77135f-7d3e-4449-87f7-a3ef1da7dc3a	TCGA-ET-A25M-01A-01-TSA.98d3c543-f85c-4452-a700-f966427c189d.svs	8c5bb34c0c8afd5918ba7790eef3a88e	434618471	validated
b5192a60-0a51-422d-aad9-bc93eb967f1e	nationwidechildrens.org_biospecimen.TCGA-IM-A3ED.xml	294ec247d52fd93752fc09c75fcdedd9	53967	validated
f3c6b5ab-913c-4c34-980b-65a72a5ec695	TCGA-EL-A4K9-01A-01-TS1.7F562854-8186-47B8-924F-FC45DD4AACEE.svs	147fede2b2673368d1b459846cd30ade	333863425	validated
f2dfbde5-9ca5-4d26-8b2b-4795b8915f32	TCGA-DJ-A3UY-01A-02-TSB.EADBC353-513C-407A-B5CE-2C9CFF4175F7.svs	49c5c168831633730d628b972e78ece6	153576663	validated
b2c12892-2e3b-46d0-b321-e758fdde4e26	TCGA-EL-A4KD-11A-01-TS1.8E277FE3-D748-4AA7-AD1A-4F8A72713A29.svs	6eba225ef5cbd0495d0018c09102805a	55750327	validated
b24e3e00-440f-4206-838f-4b9e7f83e7d8	TCGA-FE-A3PC-01A-01-TSA.BF10C42D-C774-40C8-B69C-460B26771475.svs	9700a065594e517094af8f6d22a252c3	135401553	validated
f3ebfe76-40e2-4129-84bc-8546398f65be	TCGA-EM-A1YB-01A-01-TSA.cc64f542-b580-4dd0-8d7e-c8a1409d1dbc.svs	096486197efe9ad98f8b9388b51ac2b3	115778225	validated
b2be534c-a396-4035-91d7-0819c27e2d5e	TCGA-BJ-A3PU-11A-01-TSA.A25811DD-4928-4209-912F-5EFC0EB41B44.svs	0ea03307d2dac5bd6fdd7fa4c139f5a5	69166985	validated
b2785a60-8fb3-404b-a579-46455226e928	TCGA-FE-A237-01A-01-TSA.a61b99d2-39db-4797-97ad-c66a70b00dd9.svs	2f2c1ec4f0b978082b41b545d89f5dbd	180937873	validated
f4b400cd-e3b2-45f0-8595-f5b1b9dfc09b	TCGA-DJ-A4V2-01A-01-TSA.3A4200B9-DABF-4B74-9783-50EC8688193B.svs	322bb3d90e94b7f83715c20e8d47deff	445961083	validated
f455cb18-25ad-4d65-8c17-055012eb383d	TCGA-EL-A3H5-01A-01-TS1.162FCCEE-EED5-4DC8-A14D-B5BD057C135F.svs	3927a954abaf26e1aef7c5a4325ece2f	207982885	validated
f50c5f06-311d-48f9-ac5c-b646de4efab3	TCGA-EM-A3O6-01A-01-TS1.A0687617-F271-440A-879E-CFA58A605214.svs	263025a0f0e32d87c0d1e802bdefebe0	283101259	validated
b35e44fd-7bae-457f-925d-724240e8a396	TCGA-EL-A3D5-01A-02-TSB.41A5AC36-B371-4887-83D2-2550A8407B44.svs	a67f3157f7deb9a24961ae8f85744f54	111079933	validated
b331ab52-7d9c-49af-98f4-1060f8f120f4	TCGA-EM-A2P1-06A-01-TS1.EA7498B7-88AD-431C-8A83-30AE8C720C96.svs	93170872ff985705ce5a2cb863154bbf	160358105	validated
b46b0e05-6a48-4e3f-a446-3961dd1422ad	TCGA-EL-A3H7-11A-01-TS1.3AFD26B4-D4E7-4A0C-BDCA-C5A315377445.svs	2930efa3fc04922c00c32489a51aa423	38616777	validated
f5b9697b-46d7-473e-9188-9610c96fb25a	TCGA-FY-A2QD-01A-01-TS1.C802BFEE-30AB-495F-BE3D-41429907A479.svs	16ef2273abc55b75208dfb21d91fa20a	204175269	validated
b51b92f8-8516-46b7-ae0f-f03992b6f7c0	TCGA-EM-A2OX-01A-01-TS1.6042F973-725C-4197-A26E-5BD04CBABC4F.svs	b1b442059cdd6a5c78cfc6f52039c81e	138810733	validated
b4e10413-f900-48e4-8746-9176fa9df1a1	TCGA-EL-A3GU-01A-01-TS1.47919EA6-4277-4198-8627-6FF47591503C.svs	03d07df8c7373181034f177b8ed6a8dc	236770261	validated
f75bedc9-94c8-4532-92fa-a3f082471be8	TCGA-EM-A4FN-01A-01-TS1.037506FB-5571-4AAB-A524-E057CA122EFF.svs	01a25e750ed163a5dbc89b5f257f820a	147234883	validated
f6ceb956-874f-420f-adae-a459812cb984	TCGA-DE-A0Y2-01A-01-TS1.9a588797-59e0-4210-936a-629c84a4a587.svs	28849528ea3e8984017ffecc0f094a61	181852651	validated
f7c667f6-04d9-47ec-b369-c055fcbea5bf	TCGA-DJ-A13L-01A-01-TS1.66DCE0C2-9873-4819-AA0C-23AB7AE21103.svs	af6434bcaf678067baf6a20b4d77ab14	146658883	validated
b6052563-a495-4400-aeda-237661057388	TCGA-EL-A3CS-01A-02-TSB.C1E00B58-AD5D-48DD-9D6B-9C76AE0CD831.svs	0d6acbb5fc7bf4494db5d252f8898a03	186256399	validated
f82ee2a0-83a5-40e6-a1eb-67a7783326a7	TCGA-DJ-A3UO-01A-01-TSA.2950B5F6-2328-4583-9807-378E29896D40.svs	bd2750dd9d16ab6a6be7ff2242286634	136278173	validated
f822b6a0-fb39-44ac-ac05-d1c161688b09	TCGA-DJ-A13L-01A-01-BS1.BE5F3A3A-A653-4FAC-A49B-4A0DBF49D00D.svs	db64a231dc785fd033eacfe8af2e03b9	197134913	validated
f95b9f40-1019-4b4c-b95a-3fc6e83c0eff	TCGA-EL-A4JX-11A-01-TS1.2D0C3697-41A3-4283-B54F-0AE5B3B5F2AF.svs	8c5f83111522bd8dc9beb513ea741018	37681865	validated
b71cf19c-6e18-45ca-a07f-d108b519eb71	TCGA-J8-A4HY-01A-01-TSA.1E304276-6E79-4F2B-8B23-35EA4E5CA4F0.svs	7a800fab6777211d99ed97289dcc28cd	200381975	validated
b79ddc15-15a1-4783-885d-f3719886efe5	TCGA-FY-A3W9-01A-01-TSA.C47A5851-D975-4D44-9170-A99D19775B9C.svs	4b8ea3d7bd8942cf2ac78a58553f2e52	175701529	validated
f9657035-b08d-43c1-99ba-b1fe461897bf	TCGA-EL-A3GR-01A-02-TS2.DED93DB4-E173-4BEB-9B6E-74B183969FDD.svs	c4b3c7e4121c4d186d5e8f811030c3b3	228826061	validated
f9de2566-bf06-4b5f-817b-334fa6f11a7a	TCGA-EM-A3AP-01A-01-TSA.52092F53-F33E-40DF-B153-746D4F871830.svs	fe8f82465779eabe84ce6e7bf809db39	218613385	validated
f9ec4ce9-dfe0-429b-9da6-4cfb5f0af302	TCGA-FY-A76V-01A-01-TS1.43834156-B352-4F47-8FB5-893D48069721.svs	196bec31d4c4cbd0f23fe66dd8ee18a3	102926739	validated
b806e97e-4fcb-4908-b3f2-69012a224b48	TCGA-DJ-A3VB-01A-01-TSA.41482209-A41D-42BD-83D5-F4A287C6E99E.svs	a26afbf3a5dd2c7afad2071bd53720b0	150400811	validated
fabd1212-dd8c-40a9-870b-03eb03097053	TCGA-E8-A416-01A-01-TSA.DB2F27D1-F421-498C-8296-F3DE98A4D1AD.svs	f2f7269c97c6c4c75e5b1de2ae83763d	295974635	validated
b8d0aa57-6d6c-448c-a766-4ef6e7ef5318	TCGA-DJ-A13T-01A-01-BS1.75aa8039-836b-4e8d-b984-cfcdbf5dd008.svs	959d529cc1e774560d39727abcf16fe3	213284941	validated
b8ca0178-8b6f-4001-b6f2-2451d0974760	TCGA-DJ-A3UQ-01A-01-TS1.5B4D7D3A-A152-4D70-80E3-30A840B203BA.svs	619df3e29a23414986d60a2f26f60cc4	116085705	validated
b9082e24-5d25-445b-b72b-6e4685d4200b	TCGA-BJ-A45K-11A-01-TSA.F5C9658B-5254-4739-996D-CE00CB8A9280.svs	8ea069a6b5b1cdf9f4a2abd326ad99a1	50382127	validated
fb109572-7644-4432-832a-2666d356d0ba	TCGA-BJ-A28R-01A-01-TSA.f8631bd3-d8b1-4d00-a03e-5cf3d343aed7.svs	c41c61fe5a91785ee4168cb8eb68c3c6	333855719	validated
fb0a06c4-9210-4481-9964-073665e31eca	TCGA-EL-A3ZP-11A-01-TS1.C0A3D79F-B512-47AC-9049-D76AC1A01B4F.svs	806581a0287d0037035ddcba08f3cf68	39396603	validated
b9788fc3-349d-4684-90f0-98803e04d058	TCGA-DJ-A3UN-01A-01-TSA.C0F8EC87-6CED-4A6B-AAA8-A27F6F7ACD95.svs	b363ae822003c1461e3df473cac1affa	399071467	validated
faf167ad-29f2-4a44-ae80-d9766da1e89b	TCGA-EL-A3T0-11A-01-TS1.6DF69C3B-47F1-4B0B-BA62-4718BCA0D44C.svs	d2bf60eca3c228f7b710a4a1074d9db3	65600097	validated
b97534e9-29dc-4c3b-975f-7fdae6bb94c6	TCGA-DJ-A13V-01A-01-BSA.8e896b54-424f-4a6d-84fe-516400c465ed.svs	6abbd033137df999f5b80f9fad49fef2	159583327	validated
baa5cd08-127d-4968-8a19-77b1e691bf85	TCGA-DE-A0XZ-01A-01-TS1.07EA6F90-8F2C-45C7-B824-9F99A5F9BD4E.svs	7eca62d64ee434f53f35ef3b88a84064	197448431	validated
b9a7f08f-ce0d-4b79-941e-97dfbcdd96f4	TCGA-BJ-A0Z2-01A-01-BSA.97ef59d6-6c20-4c53-8f5b-e983f83213f6.svs	70313e81efdff54b65686edc7a706246	332878805	validated
ba971d6b-8503-408b-8b90-ee0f035b697b	TCGA-BJ-A45K-01A-01-TSA.0DA2F60C-A22D-4CDE-B9AD-03D1D61AE408.svs	b63a5af8e748d4dbcadbcc8bef6f1dc1	555688945	validated
baa44cc1-4120-4cc1-a142-b51a84217fe5	TCGA-DJ-A13R-01A-01-TSA.723804e3-4581-4ce2-b365-82dbb5ede75c.svs	92a9c2228e1f28b1d830f510460e61f7	420603313	validated
baeb8b8f-5a11-42c1-b52c-a43d1a24a0d6	TCGA-CE-A13K-01A-01-TSA.821d6a45-f506-4cb3-b168-0a3039fd6bf6.svs	80b6ae55ec572332ae460cf4850e3f9b	320878757	validated
bb2539d2-4125-4bfb-a71f-77166bcb67cf	TCGA-EM-A3FK-01A-01-TS1.E552A686-2754-4D57-882F-84CC417056D1.svs	25bb2eab621817d76b9dc162ca91d5b9	101990451	validated
